4721,10,337,1
4721,10,33105,2
4725,10,338,1
4725,10,33106,2
4726,10,1680,1
4726,10,34448,2
4726,31,2120,1
4726,31,34888,2
4727,10,340,1
4727,10,33108,2
4729,10,1108,1
4729,10,33876,2
4732,10,302,1
4732,10,33070,2
4732,31,2127,1
4732,31,34895,2
4734,10,1109,1
4734,10,33877,2
4734,21,1864,1
4734,21,34632,2
4735,10,1110,1
4735,10,33878,2
473T,10,341,1
473T,10,33109,2
4742,10,342,1
4742,10,33110,2
4742,21,1712,1
4742,21,34480,2
4742,31,1713,1
4742,31,34481,2
475M,10,343,1
475M,10,33111,2
475R,10,344,1
475R,10,33112,2
475R,41,1880,1
475R,41,34648,2
476A,10,304,1
476A,10,33072,2
476G,10,1111,1
476G,10,33879,2
476G,41,1112,1
476G,41,33880,2
477A,10,346,1
477A,10,33114,2
477P,10,348,1
477P,10,33116,2
477U,10,306,1
477U,10,33074,2
478P,10,349,1
478P,10,33117,2
478P,31,350,1
478P,31,33118,2
5020,10,1670,1
5020,10,34438,2
5021,10,1667,1
5021,10,34435,2
5026,10,1635,1
5026,10,34403,2
5028,10,1634,1
5028,10,34402,2
5029,10,1672,1
5029,10,34440,2
5030,10,1669,1
5030,10,34437,2
5031,10,1746,1
5031,10,34514,2
5031,21,1747,1
5031,21,34515,2
5032,10,1662,1
5032,10,34430,2
5033,10,1665,1
5033,10,34433,2
5034,10,1663,1
5034,10,34431,2
5034,31,1664,1
5034,31,34432,2
5035,10,1668,1
5035,10,34436,2
5036,10,1666,1
5036,10,34434,2
5038,10,1661,1
5038,10,34429,2
5101,10,1519,1
5101,10,34287,2
5102,10,1279,1
5102,10,34047,2
5103,10,1646,1
5103,10,34414,2
5103,21,1688,1
5103,21,34456,2
5104,10,1658,1
5104,10,34426,2
5105,10,1651,1
5105,10,34419,2
5107,10,1659,1
5107,10,34427,2
5108,10,1675,1
5108,10,34443,2
5109,10,1851,1
5109,10,34619,2
5109,41,2013,1
5109,41,34781,2
5109,51,1929,1
5109,51,34697,2
513L,10,1655,1
513L,10,34423,2
5140,10,1643,1
5140,10,34411,2
5141,10,1625,1
5141,10,34393,2
5142,10,1626,1
5142,10,34394,2
5143,10,1628,1
5143,10,34396,2
5143,31,2143,1
5143,31,34911,2
5144,10,1627,1
5144,10,34395,2
5145,10,1641,1
5145,10,34409,2
5145,41,1642,1
5145,41,34410,2
514T,10,1671,1
514T,10,34439,2
514T,21,2033,1
514T,21,34801,2
524L,10,1715,1
524L,10,34483,2
524M,10,1631,1
524M,10,34399,2
5705,10,1657,1
5705,10,34425,2
571T,10,1684,1
571T,10,34452,2
573A,10,1637,1
573A,10,34405,2
573H,10,1630,1
573H,10,34398,2
573T,10,1632,1
573T,10,34400,2
573T,21,1919,1
573T,21,34687,2
574C,10,1639,1
574C,10,34407,2
574J,10,1685,1
574J,10,34453,2
574R,10,1623,1
574R,10,34391,2
574W,10,1629,1
574W,10,34397,2
575A,10,1638,1
575A,10,34406,2
575C,10,1686,1
575C,10,34454,2
575C,21,2117,1
575C,21,34885,2
874T,10,307,1
874T,10,33075,2
874T,51,308,1
874T,51,33076,2
GARA,10,3009,1
GARA,10,35777,2
476L,10,262,1
476L,10,33030,2
5010,10,1114,1
5010,10,33882,2
5011,10,1115,1
5011,10,33883,2
5012,10,1116,1
5012,10,33884,2
5012,21,2121,1
5012,21,34889,2
5013,10,1117,1
5013,10,33885,2
5014,10,1118,1
5014,10,33886,2
5015,10,1119,1
5015,10,33887,2
5018,10,1492,1
5018,10,34260,2
5018,31,1861,1
5018,31,34629,2
5022,10,1120,1
5022,10,33888,2
5024,10,1122,1
5024,10,33890,2
5024,31,1123,1
5024,31,33891,2
502J,10,1275,1
502J,10,34043,2
502J,21,2106,1
502J,21,34874,2
502J,22,2107,1
502J,22,34875,2
5091,10,1523,1
5091,10,34291,2
509J,10,264,1
509J,10,33032,2
509J,21,2119,1
509J,21,34887,2
509M,10,1277,1
509M,10,34045,2
509M,21,1278,1
509M,21,34046,2
5106,10,1280,1
5106,10,34048,2
5106,21,1972,1
5106,21,34740,2
5106,31,1305,1
5106,31,34073,2
5123,10,1125,1
5123,10,33893,2
5127,10,1127,1
5127,10,33895,2
5128,10,1128,1
5128,10,33896,2
5129,10,1281,1
5129,10,34049,2
5129,41,1974,1
5129,41,34742,2
5131,10,1282,1
5131,10,34050,2
5164,10,1283,1
5164,10,34051,2
5164,21,1616,1
5164,21,34384,2
5164,41,1617,1
5164,41,34385,2
516N,10,266,1
516N,10,33034,2
5175,10,593,1
5175,10,33361,2
5178,10,595,1
5178,10,33363,2
5178,21,596,1
5178,21,33364,2
517J,10,1129,1
517J,10,33897,2
5194,10,269,1
5194,10,33037,2
5194,21,2095,1
5194,21,34863,2
527R,10,271,1
527R,10,33039,2
5290,10,597,1
5290,10,33365,2
5290,51,2055,1
5290,51,34823,2
5317,10,69,1
5317,10,32837,2
5362,10,70,1
5362,10,32838,2
5362,21,71,1
5362,21,32839,2
5362,22,1645,1
5362,22,34413,2
5362,23,1860,1
5362,23,34628,2
5362,41,72,1
5362,41,32840,2
5370,10,1442,1
5370,10,34210,2
5370,21,1551,1
5370,21,34319,2
5370,22,1780,1
5370,22,34548,2
546A,10,1131,1
546A,10,33899,2
546A,31,1132,1
546A,31,33900,2
546J,10,1133,1
546J,10,33901,2
546J,31,2015,1
546J,31,34783,2
546J,41,1134,1
546J,41,33902,2
546L,10,1285,1
546L,10,34053,2
546L,41,1286,1
546L,41,34054,2
546T,10,272,1
546T,10,33040,2
5611,10,598,1
5611,10,33366,2
5612,10,1516,1
5612,10,34284,2
5614,10,1515,1
5614,10,34283,2
5630,10,78,1
5630,10,32846,2
5630,21,1447,1
5630,21,34215,2
5632,10,81,1
5632,10,32849,2
5632,21,82,1
5632,21,32850,2
5632,51,83,1
5632,51,32851,2
5652,10,274,1
5652,10,33042,2
5652,21,1719,1
5652,21,34487,2
5701,10,1136,1
5701,10,33904,2
5701,21,2137,1
5701,21,34905,2
5702,10,1137,1
5702,10,33905,2
574A,10,602,1
574A,10,33370,2
5752,10,1287,1
5752,10,34055,2
5757,10,1288,1
5757,10,34056,2
5757,51,1976,1
5757,51,34744,2
5759,10,1138,1
5759,10,33906,2
5759,31,1139,1
5759,31,33907,2
576C,10,1290,1
576C,10,34058,2
576J,10,603,1
576J,10,33371,2
576M,10,604,1
576M,10,33372,2
577T,10,1291,1
577T,10,34059,2
5791,10,607,1
5791,10,33375,2
6000,10,1140,1
6000,10,33908,2
6000,21,1141,1
6000,21,33909,2
6000,22,1620,1
6000,22,34388,2
6002,10,1979,1
6002,10,34747,2
6003,10,1472,1
6003,10,34240,2
6016,10,84,1
6016,10,32852,2
6016,31,85,1
6016,31,32853,2
6016,41,1706,1
6016,41,34474,2
6026,10,87,1
6026,10,32855,2
6026,31,88,1
6026,31,32856,2
6027,10,90,1
6027,10,32858,2
6030,10,1142,1
6030,10,33910,2
6030,21,2000,1
6030,21,34768,2
6031,10,92,1
6031,10,32860,2
6034,10,95,1
6034,10,32863,2
6051,10,1143,1
6051,10,33911,2
6051,31,1606,1
6051,31,34374,2
6052,10,1144,1
6052,10,33912,2
6052,31,1832,1
6052,31,34600,2
6053,10,1145,1
6053,10,33913,2
6055,10,1146,1
6055,10,33914,2
6056,10,1147,1
6056,10,33915,2
6056,41,2003,1
6056,41,34771,2
6057,10,1148,1
6057,10,33916,2
6058,10,1149,1
6058,10,33917,2
6061,10,1150,1
6061,10,33918,2
6062,10,1151,1
6062,10,33919,2
6062,51,1739,1
6062,51,34507,2
6063,10,1152,1
6063,10,33920,2
6063,21,2001,1
6063,21,34769,2
6063,41,1773,1
6063,41,34541,2
6063,42,2002,1
6063,42,34770,2
6069,10,1154,1
6069,10,33922,2
6071,10,1156,1
6071,10,33924,2
6071,22,1158,1
6071,22,33926,2
6072,10,1588,1
6072,10,34356,2
6072,21,1755,1
6072,21,34523,2
6072,22,1858,1
6072,22,34626,2
6072,23,2004,1
6072,23,34772,2
6073,10,1160,1
6073,10,33928,2
6073,21,1762,1
6073,21,34530,2
6074,10,1161,1
6074,10,33929,2
6075,10,1162,1
6075,10,33930,2
6075,21,1699,1
6075,21,34467,2
6075,41,1163,1
6075,41,33931,2
6076,10,1165,1
6076,10,33933,2
6076,41,1986,1
6076,41,34754,2
6078,10,1166,1
6078,10,33934,2
607A,10,2139,1
607A,10,34907,2
607A,21,2140,1
607A,21,34908,2
607C,10,1977,1
607C,10,34745,2
607G,10,1759,1
607G,10,34527,2
607M,10,2036,1
607M,10,34804,2
6080,10,1168,1
6080,10,33936,2
6083,10,1733,1
6083,10,34501,2
6084,10,1169,1
6084,10,33937,2
6084,21,1455,1
6084,21,34223,2
6091,10,1175,1
6091,10,33943,2
6091,21,1176,1
6091,21,33944,2
6091,51,1691,1
6091,51,34459,2
6092,10,1177,1
6092,10,33945,2
6093,10,1585,1
6093,10,34353,2
6099,10,1587,1
6099,10,34355,2
6110,10,1184,1
6110,10,33952,2
6115,10,1185,1
6115,10,33953,2
6116,10,1186,1
6116,10,33954,2
6118,10,1188,1
6118,10,33956,2
6120,10,1189,1
6120,10,33957,2
6128,10,1192,1
6128,10,33960,2
627J,10,2056,1
627J,10,34824,2
6312,10,1292,1
6312,10,34060,2
6338,10,1293,1
6338,10,34061,2
6358,10,1294,1
6358,10,34062,2
6358,41,1295,1
6358,41,34063,2
6366,10,1296,1
6366,10,34064,2
637G,10,101,1
637G,10,32869,2
637G,51,102,1
637G,51,32870,2
637J,10,103,1
637J,10,32871,2
637V,10,104,1
637V,10,32872,2
6726,10,1193,1
6726,10,33961,2
675G,10,106,1
675G,10,32874,2
675G,22,1449,1
675G,22,34217,2
675G,41,1794,1
675G,41,34562,2
675M,10,108,1
675M,10,32876,2
675P,10,275,1
675P,10,33043,2
675R,10,109,1
675R,10,32877,2
675X,10,111,1
675X,10,32879,2
677V,10,112,1
677V,10,32880,2
6913,10,1465,1
6913,10,34233,2
6913,21,1549,1
6913,21,34317,2
695D,10,114,1
695D,10,32882,2
695H,10,1196,1
695H,10,33964,2
695X,10,1441,1
695X,10,34209,2
695X,22,1621,1
695X,22,34389,2
695Y,10,1198,1
695Y,10,33966,2
695Y,21,1622,1
695Y,21,34390,2
695Y,22,1781,1
695Y,22,34549,2
695Y,41,1199,1
695Y,41,33967,2
6960,10,1443,1
6960,10,34211,2
6960,21,1810,1
6960,21,34578,2
6970,10,1505,1
6970,10,34273,2
6L01,10,1171,1
6L01,10,33939,2
6L01,22,1827,1
6L01,22,34595,2
6L01,23,1841,1
6L01,23,34609,2
6L02,10,1178,1
6L02,10,33946,2
6L03,10,1565,1
6L03,10,34333,2
6L04,10,1180,1
6L04,10,33948,2
6L04,41,1566,1
6L04,41,34334,2
6L04,42,1567,1
6L04,42,34335,2
6L05,10,1173,1
6L05,10,33941,2
6L05,21,1174,1
6L05,21,33942,2
6L07,10,1545,1
6L07,10,34313,2
6L08,10,1182,1
6L08,10,33950,2
6L10,10,1159,1
6L10,10,33927,2
6L10,41,2005,1
6L10,41,34773,2
6L11,10,1167,1
6L11,10,33935,2
875A,10,609,1
875A,10,33377,2
875M,10,610,1
875M,10,33378,2
5111,10,48,1
5111,10,32816,2
5119,10,1,1
5119,10,32769,2
5119,22,2124,1
5119,22,34892,2
5119,23,2125,1
5119,23,34893,2
5154,10,353,1
5154,10,33121,2
5185,10,1308,1
5185,10,34076,2
5300,10,354,1
5300,10,33122,2
5318,10,45,1
5318,10,32813,2
5318,21,36,1
5318,21,32804,2
5318,22,1591,1
5318,22,34359,2
5391,10,171,1
5391,10,32939,2
5391,21,1729,1
5391,21,34497,2
5391,22,1778,1
5391,22,34546,2
6001,10,52,1
6001,10,32820,2
6006,10,175,1
6006,10,32943,2
6007,10,176,1
6007,10,32944,2
6008,10,1200,1
6008,10,33968,2
6008,21,1464,1
6008,21,34232,2
6010,10,1202,1
6010,10,33970,2
6012,10,1204,1
6012,10,33972,2
6012,31,1776,1
6012,31,34544,2
6013,10,186,1
6013,10,32954,2
6013,21,187,1
6013,21,32955,2
6014,10,188,1
6014,10,32956,2
6015,10,1205,1
6015,10,33973,2
6017,10,1206,1
6017,10,33974,2
6019,10,1490,1
6019,10,34258,2
6022,10,1207,1
6022,10,33975,2
6025,10,1210,1
6025,10,33978,2
6028,10,1211,1
6028,10,33979,2
6028,31,1462,1
6028,31,34230,2
6035,10,1213,1
6035,10,33981,2
6035,21,1795,1
6035,21,34563,2
6036,10,1214,1
6036,10,33982,2
6037,10,1215,1
6037,10,33983,2
6038,10,1216,1
6038,10,33984,2
6039,10,1217,1
6039,10,33985,2
6040,10,54,1
6040,10,32822,2
6041,10,1218,1
6041,10,33986,2
6041,21,1749,1
6041,21,34517,2
6042,10,1219,1
6042,10,33987,2
6042,21,1775,1
6042,21,34543,2
6043,10,1220,1
6043,10,33988,2
6044,10,1221,1
6044,10,33989,2
6045,10,1222,1
6045,10,33990,2
6046,10,1223,1
6046,10,33991,2
6047,10,1224,1
6047,10,33992,2
6048,10,56,1
6048,10,32824,2
6049,10,1309,1
6049,10,34077,2
6059,10,1226,1
6059,10,33994,2
609F,10,37,1
609F,10,32805,2
609F,21,38,1
609F,21,32806,2
609R,10,1477,1
609R,10,34245,2
6200,10,355,1
6200,10,33123,2
6258,10,1232,1
6258,10,34000,2
6258,31,1783,1
6258,31,34551,2
6291,10,358,1
6291,10,33126,2
637A,10,185,1
637A,10,32953,2
637A,21,181,1
637A,21,32949,2
637A,22,1602,1
637A,22,34370,2
637A,25,1756,1
637A,25,34524,2
637A,26,1757,1
637A,26,34525,2
637P,10,47,1
637P,10,32815,2
637R,10,196,1
637R,10,32964,2
6400,10,57,1
6400,10,32825,2
6401,10,359,1
6401,10,33127,2
6401,21,2149,1
6401,21,34917,2
6403,10,58,1
6403,10,32826,2
6414,10,360,1
6414,10,33128,2
6422,10,361,1
6422,10,33129,2
6450,10,59,1
6450,10,32827,2
6450,21,60,1
6450,21,32828,2
6450,51,1509,1
6450,51,34277,2
6451,10,61,1
6451,10,32829,2
6451,21,62,1
6451,21,32830,2
6455,10,63,1
6455,10,32831,2
6455,21,64,1
6455,21,32832,2
6475,10,1317,1
6475,10,34085,2
6475,21,2032,1
6475,21,34800,2
647A,10,1315,1
647A,10,34083,2
647C,10,65,1
647C,10,32833,2
647P,10,1316,1
647P,10,34084,2
648P,10,66,1
648P,10,32834,2
648P,21,67,1
648P,21,32835,2
6500,10,46,1
6500,10,32814,2
6505,10,1450,1
6505,10,34218,2
669A,10,4,1
669A,10,32772,2
669A,41,49,1
669A,41,32817,2
675A,10,1318,1
675A,10,34086,2
675A,41,1319,1
675A,41,34087,2
675I,10,68,1
675I,10,32836,2
675K,10,198,1
675K,10,32966,2
675K,21,1943,1
675K,21,34711,2
675K,23,2018,1
675K,23,34786,2
675L,10,1478,1
675L,10,34246,2
675N,10,362,1
675N,10,33130,2
675V,10,1320,1
675V,10,34088,2
675V,21,1763,1
675V,21,34531,2
675Z,10,200,1
675Z,10,32968,2
677A,10,1239,1
677A,10,34007,2
677A,23,1721,1
677A,23,34489,2
677Y,10,1240,1
677Y,10,34008,2
6801,10,5,1
6801,10,32773,2
6801,51,1774,1
6801,51,34542,2
6803,10,29,1
6803,10,32797,2
6804,10,30,1
6804,10,32798,2
6805,10,31,1
6805,10,32799,2
6805,31,1788,1
6805,31,34556,2
6806,10,32,1
6806,10,32800,2
6812,10,1242,1
6812,10,34010,2
6813,10,33,1
6813,10,32801,2
6815,10,25,1
6815,10,32793,2
6816,10,26,1
6816,10,32794,2
6816,31,1748,1
6816,31,34516,2
6817,10,27,1
6817,10,32795,2
6818,10,28,1
6818,10,32796,2
6820,10,19,1
6820,10,32787,2
6820,31,1406,1
6820,31,34174,2
6821,10,21,1
6821,10,32789,2
6822,10,22,1
6822,10,32790,2
6823,10,34,1
6823,10,32802,2
6824,10,23,1
6824,10,32791,2
6825,10,14,1
6825,10,32782,2
6825,21,15,1
6825,21,32783,2
6826,10,16,1
6826,10,32784,2
6827,10,17,1
6827,10,32785,2
6829,10,18,1
6829,10,32786,2
6830,10,9,1
6830,10,32777,2
6831,10,10,1
6831,10,32778,2
6832,10,11,1
6832,10,32779,2
6835,10,12,1
6835,10,32780,2
6835,31,1407,1
6835,31,34175,2
6836,10,13,1
6836,10,32781,2
6840,10,201,1
6840,10,32969,2
695T,10,1322,1
695T,10,34090,2
695T,51,1859,1
695T,51,34627,2
695V,10,8,1
695V,10,32776,2
7001,10,1722,1
7001,10,34490,2
7004,10,1992,1
7004,10,34760,2
7005,10,1998,1
7005,10,34766,2
7005,51,1999,1
7005,51,34767,2
7006,10,1995,1
7006,10,34763,2
7006,41,1996,1
7006,41,34764,2
7006,51,1997,1
7006,51,34765,2
7009,10,1951,1
7009,10,34719,2
7011,10,1952,1
7011,10,34720,2
7011,21,1953,1
7011,21,34721,2
7011,31,1954,1
7011,31,34722,2
7012,10,2043,1
7012,10,34811,2
7016,10,2118,1
7016,10,34886,2
7016,21,2142,1
7016,21,34910,2
7021,10,1989,1
7021,10,34757,2
7022,10,2084,1
7022,10,34852,2
7023,10,2152,1
7023,10,34920,2
7049,10,1912,1
7049,10,34680,2
7050,10,1884,1
7050,10,34652,2
7051,10,1885,1
7051,10,34653,2
7052,10,1886,1
7052,10,34654,2
7053,10,1887,1
7053,10,34655,2
7053,21,1895,1
7053,21,34663,2
7053,22,1896,1
7053,22,34664,2
7054,10,41,1
7054,10,32809,2
7055,10,1888,1
7055,10,34656,2
7057,10,1897,1
7057,10,34665,2
7058,10,1913,1
7058,10,34681,2
7059,10,1924,1
7059,10,34692,2
7060,10,1889,1
7060,10,34657,2
7062,10,1898,1
7062,10,34666,2
7062,31,1914,1
7062,31,34682,2
7063,10,1899,1
7063,10,34667,2
707A,10,1990,1
707A,10,34758,2
707A,23,2096,1
707A,23,34864,2
7081,10,1915,1
7081,10,34683,2
7082,10,2037,1
7082,10,34805,2
7083,10,2038,1
7083,10,34806,2
7084,10,2039,1
7084,10,34807,2
7085,10,2040,1
7085,10,34808,2
7086,10,2041,1
7086,10,34809,2
709A,10,2092,1
709A,10,34860,2
709G,10,2020,1
709G,10,34788,2
709P,10,1993,1
709P,10,34761,2
7245,10,363,1
7245,10,33131,2
737A,10,1730,1
737A,10,34498,2
737G,10,1784,1
737G,10,34552,2
7550,10,2093,1
7550,10,34861,2
7600,10,2021,1
7600,10,34789,2
7710,10,1764,1
7710,10,34532,2
807A,10,1900,1
807A,10,34668,2
809P,10,1891,1
809P,10,34659,2
857A,10,1925,1
857A,10,34693,2
857C,10,1901,1
857C,10,34669,2
857P,10,1926,1
857P,10,34694,2
857P,21,1971,1
857P,21,34739,2
8605,10,1917,1
8605,10,34685,2
5100,10,1370,1
5100,10,34138,2
6232,10,483,1
6232,10,33251,2
6250,10,468,1
6250,10,33236,2
6262,10,1371,1
6262,10,34139,2
6262,21,1941,1
6262,21,34709,2
6412,10,770,1
6412,10,33538,2
6418,10,771,1
6418,10,33539,2
6418,31,1552,1
6418,31,34320,2
6837,10,6,1
6837,10,32774,2
7002,10,772,1
7002,10,33540,2
7013,10,775,1
7013,10,33543,2
702C,10,485,1
702C,10,33253,2
702U,10,1330,1
702U,10,34098,2
702U,21,1331,1
702U,21,34099,2
7040,10,776,1
7040,10,33544,2
7040,21,1958,1
7040,21,34726,2
714C,10,487,1
714C,10,33255,2
715M,10,490,1
715M,10,33258,2
715M,21,2051,1
715M,21,34819,2
7181,10,1332,1
7181,10,34100,2
719P,10,1372,1
719P,10,34140,2
719R,10,469,1
719R,10,33237,2
7228,10,492,1
7228,10,33260,2
7267,10,1427,1
7267,10,34195,2
7272,10,1333,1
7272,10,34101,2
7281,10,1334,1
7281,10,34102,2
7282,10,471,1
7282,10,33239,2
736G,10,780,1
736G,10,33548,2
736I,10,781,1
736I,10,33549,2
736I,21,2082,1
736I,21,34850,2
7411,10,1376,1
7411,10,34144,2
7458,10,496,1
7458,10,33264,2
745M,10,782,1
745M,10,33550,2
745M,21,1984,1
745M,21,34752,2
746C,10,783,1
746C,10,33551,2
746F,10,784,1
746F,10,33552,2
746H,10,785,1
746H,10,33553,2
746K,10,787,1
746K,10,33555,2
746P,10,788,1
746P,10,33556,2
746R,10,790,1
746R,10,33558,2
746V,10,792,1
746V,10,33560,2
748A,10,498,1
748A,10,33266,2
748A,41,499,1
748A,41,33267,2
748A,42,500,1
748A,42,33268,2
748N,10,1799,1
748N,10,34567,2
748R,10,501,1
748R,10,33269,2
748R,41,502,1
748R,41,33270,2
748R,51,503,1
748R,51,33271,2
7545,10,504,1
7545,10,33272,2
7545,21,1728,1
7545,21,34496,2
756A,10,793,1
756A,10,33561,2
756A,21,1966,1
756A,21,34734,2
7702,10,1249,1
7702,10,34017,2
771P,10,506,1
771P,10,33274,2
7725,10,472,1
7725,10,33240,2
775A,10,473,1
775A,10,33241,2
775F,10,796,1
775F,10,33564,2
775N,10,474,1
775N,10,33242,2
775P,10,507,1
775P,10,33275,2
775V,10,475,1
775V,10,33243,2
778J,10,508,1
778J,10,33276,2
778J,41,1486,1
778J,41,34254,2
778R,10,509,1
778R,10,33277,2
778R,21,1476,1
778R,21,34244,2
7903,10,512,1
7903,10,33280,2
8012,10,2023,1
8012,10,34791,2
8018,10,2070,1
8018,10,34838,2
8019,10,2071,1
8019,10,34839,2
8020,10,1726,1
8020,10,34494,2
8021,10,2073,1
8021,10,34841,2
8022,10,2085,1
8022,10,34853,2
8023,10,2074,1
8023,10,34842,2
8024,10,2075,1
8024,10,34843,2
8025,10,2076,1
8025,10,34844,2
8026,10,2083,1
8026,10,34851,2
802C,10,1379,1
802C,10,34147,2
8038,10,797,1
8038,10,33565,2
8071,10,2077,1
8071,10,34845,2
8072,10,2079,1
8072,10,34847,2
8073,10,2081,1
8073,10,34849,2
8075,10,2044,1
8075,10,34812,2
8077,10,2050,1
8077,10,34818,2
8078,10,2080,1
8078,10,34848,2
807J,10,2058,1
807J,10,34826,2
807M,10,1916,1
807M,10,34684,2
807P,10,2099,1
807P,10,34867,2
809A,10,2069,1
809A,10,34837,2
809D,10,2068,1
809D,10,34836,2
809J,10,2066,1
809J,10,34834,2
809L,10,1949,1
809L,10,34717,2
809R,10,2067,1
809R,10,34835,2
817C,10,1337,1
817C,10,34105,2
8252,10,1248,1
8252,10,34016,2
828P,10,1338,1
828P,10,34106,2
8319,10,476,1
8319,10,33244,2
8319,21,1707,1
8319,21,34475,2
856R,10,1428,1
856R,10,34196,2
856R,21,1429,1
856R,21,34197,2
857R,10,1892,1
857R,10,34660,2
857R,41,2027,1
857R,41,34795,2
8610,10,2063,1
8610,10,34831,2
8615,10,1339,1
8615,10,34107,2
8700,10,1877,1
8700,10,34645,2
8700,21,1982,1
8700,21,34750,2
8700,22,1983,1
8700,22,34751,2
8700,23,2134,1
8700,23,34902,2
8705,10,2072,1
8705,10,34840,2
8705,51,2090,1
8705,51,34858,2
8707,10,2064,1
8707,10,34832,2
8707,21,2065,1
8707,21,34833,2
874C,10,477,1
874C,10,33245,2
875C,10,478,1
875C,10,33246,2
875C,22,1506,1
875C,22,34274,2
875H,10,1340,1
875H,10,34108,2
875P,10,1341,1
875P,10,34109,2
877T,10,1381,1
877T,10,34149,2
9050,10,2088,1
9050,10,34856,2
9051,10,2089,1
9051,10,34857,2
